name,price,volume24h,volume7d,volume30d,lastUpdated,marketCapByTotalSupply
MangoMan Intelligent,6.25E-07,2994412.834,20835810.4,74101286.87,2023-04-26T16:28:00.000Z,1313014031
CAW(A Hunters Dream),1.17E-07,2986602.597,19296342.69,95193345.45,2023-04-26T16:28:00.000Z,77703993.13
Maya Preferred,576128.7076,2967425.447,20409277.75,93557810.22,2023-04-26T16:28:00.000Z,1.44032E+14
Bonk,6.61E-07,2948501.247,24563148.09,81518957.19,2023-04-26T16:28:00.000Z,66021446.98
Echelon Prime,1.69607562,2726311.127,16843407.43,66808167.6,2023-04-26T16:28:00.000Z,188452846.4
Rocket Pool ETH,2086.366932,2662586.923,18507035.32,77786204.25,2023-04-26T16:28:00.000Z,337361360.2
Compound USDT,0.022297795,2637792.434,18221082.97,82266258.21,2023-04-26T16:28:00.000Z,101655032.8
Outer Ring MMO,0.005536186,2532176.065,16640976.64,71851949.52,2023-04-26T16:28:00.000Z,22751664.46
Good Gensler,1.17E-08,2531589.71,17333803.89,76138022.21,2023-04-26T16:28:00.000Z,4909748.496
FLEXMEME,7.37E-06,2465176.224,17610425.49,77507674.96,2023-04-26T16:28:00.000Z,7370975.813
USD Coin Bridged,0.999259278,2456647.722,18679446.7,78405208.2,2023-04-26T16:28:00.000Z,1473124115
OHO,0.002804057,2452135.564,17297753.24,75145488.85,2023-04-26T16:28:00.000Z,126182573
The Debt Box,9.473183693,2447525.283,17627086.4,50153491.4,2023-04-26T16:28:00.000Z,473659184.6
GoSleep,0.442502483,2442234.374,17060939.64,66355478.3,2023-04-26T16:28:00.000Z,265501489.8
Fasttoken,0.815103136,2387331.128,18143338.75,68377820.89,2023-04-26T16:28:00.000Z,815103136.4
ETHDOWN,0.206419968,2371365.874,17577628.18,69664693.52,2023-04-26T16:28:00.000Z,0
Gyoshi,5.34E-07,2341441.826,16409483.69,69621066.56,2023-04-26T16:28:00.000Z,534443.1327
HALO NFT OFFICIAL,0.281822773,2323489.759,13757925.6,62721097.54,2023-04-26T16:28:00.000Z,140911386.4
PLEBToken,2.38E-08,2294235.256,14880685.19,65282717.66,2023-04-26T16:28:00.000Z,2924676.503
Red Floki CEO,0.002703408,2221642.864,15852641.8,70888097.21,2023-04-26T16:28:00.000Z,2703407.725
Lybra Finance,0.664649502,2076039.951,15861953.68,57339228.72,2023-04-26T16:28:00.000Z,0
Crypteriumcoin,0.031602599,1980908.712,16249340.84,59513187.82,2023-04-26T16:28:00.000Z,6320519.837
Bitcoin Avalanche Bridged,29821.71701,1952050.683,14896534.11,56885680.96,2023-04-26T16:28:00.000Z,0
Kwenta,587.7791997,1849827.259,12480077.78,50401831.71,2023-04-26T16:28:00.000Z,0
Wrapped Conflux,0.340516325,1820507.96,13477742.02,58637851.47,2023-04-26T16:28:00.000Z,14604054.18
PlutusDAO,0.903774391,1810616.862,12496708.89,50958837.41,2023-04-26T16:28:00.000Z,90377439.05
LYO Credit,0.597854301,1802914.406,12049757.12,56200750.56,2023-04-26T16:28:00.000Z,114107335.1
Vela Exchange,3.38352524,1786457.633,13135060.64,52032189.26,2023-04-26T16:28:00.000Z,33835252.4
Iron Fish,6.089285292,1776786.886,11400265.06,49012277.69,2023-04-26T16:28:00.000Z,0
Meetin Token,0.081557889,1772227.941,11631117.62,52606601.05,2023-04-26T16:28:00.000Z,0
Bull Market,0.001814482,1749037.322,12633929,56120918.4,2023-04-26T16:28:00.000Z,0
OKT Chain,19.75955742,1747237.852,12359735.21,64850994.38,2023-04-26T16:28:00.000Z,228177204.1
DogCoin,4.37E-09,1728260.546,12112888.43,53799644.95,2023-04-26T16:28:00.000Z,1828269.835
Soonaverse,0.235627793,1724556.198,11345058.97,47833455.11,2023-04-26T16:28:00.000Z,2976533.935
BOB,6.11E-06,1724431.478,11898574.54,56833428.87,2023-04-26T16:28:00.000Z,4215086.446
FLOKI CEO,4.00E-11,1723700.451,15100945.72,51582197.98,2023-04-26T16:28:00.000Z,16812485.49
ZoidPay,0.08552267,1711048.401,11405425.15,54097805.25,2023-04-26T16:28:00.000Z,59865868.83
CPCoin,0.122474489,1704535.036,12839695.36,55368416.75,2023-04-26T16:28:00.000Z,0
Carbon browser,0.024817834,1699192.479,11680572.7,53229076.46,2023-04-26T16:28:00.000Z,24817834.21
INOFI,0.592857353,1645390.91,11949137.96,49032087.53,2023-04-26T16:28:00.000Z,59351608.3
Olympus v2,10.49750108,1638913.005,11581234.08,44444219.73,2023-04-26T16:28:00.000Z,14864765.95
MicroChains Gov Token,0.042308929,1638286.745,12142024.79,45639113.21,2023-04-26T16:28:00.000Z,4230892.882
Metababy,0.011094431,1619666.705,11904206.6,48738416.73,2023-04-26T16:28:00.000Z,11094430.62
Helium IOT,0.002360723,1598734.191,11705620.66,49838307.94,2023-04-26T16:28:00.000Z,0
Agility LSD,0.132390376,1592510.993,11649846.53,49730412.04,2023-04-26T16:28:00.000Z,2156269.532
Balancer Reaper Boosted Pool (USDC),1.000527017,1559540.661,11303800.66,51371768.18,2023-04-26T16:28:00.000Z,0
MAI,0.996844351,1548159.127,9829756.768,48382197.48,2023-04-26T16:28:00.000Z,306514463.1
Fellaz,2.724993408,1545898.676,11359195.58,43550653.14,2023-04-26T16:28:00.000Z,5449986816
Delysium,0.178799349,1537926.521,10325068.48,44364330.87,2023-04-26T16:28:00.000Z,536398047
ZigZag,0.391207476,1524822.609,10674239.54,47003755.48,2023-04-26T16:28:00.000Z,39120747.58
OSK DAO,15.00224504,1524129.041,10416973.88,41502674.98,2023-04-26T16:28:00.000Z,0
Fefe,8.81E-09,1516447.249,9614508.989,42479709.19,2023-04-26T16:28:00.000Z,614189.623
MELD,0.02683972,1510524.429,9603330.867,49566237.71,2023-04-26T16:28:00.000Z,107358880.7
WoofWork.io,0.000483677,1510077.936,10685966.74,42055304.44,2023-04-26T16:28:00.000Z,3821046.147
LeisureMeta,0.0759489,1478397.854,6410174.915,29111857.63,2023-04-26T16:28:00.000Z,356722186
PAWSWAP,3.71E-08,1450824.551,10065729.02,42308003.85,2023-04-26T16:28:00.000Z,37148938.41
Plug Chain,0.003797187,1440226.572,9981570.649,30705976.96,2023-04-26T16:28:00.000Z,0
Dione Protocol,0.004480706,1429728.168,9466497.755,40430359.77,2023-04-26T16:28:00.000Z,44807062.07
Stonks DAO,2.31E-09,1405186.434,10072126.06,45984661.15,2023-04-26T16:28:00.000Z,970502.3463
Aurix,0.958642668,1405014.213,8966998.95,41237085.49,2023-04-26T16:28:00.000Z,16296925.36
PRIVATEUM GLOBAL,12.78452864,1403538.012,9092244.742,44869069.56,2023-04-26T16:28:00.000Z,1022762291
Shibnobi(New),4.91E-05,1388524.7,10291571.28,41528817.52,2023-04-26T16:28:00.000Z,4913100.866
Global Innovation Platform,0.674465244,1384145.441,10643549.05,43050179.82,2023-04-26T16:28:00.000Z,674465244.4
STEMX,0.009286036,1379638.703,9143197.497,43498541.89,2023-04-26T16:28:00.000Z,928603.6431
SquidGrow,1.34E-08,1373989.317,8857189.105,43761899.66,2023-04-26T16:28:00.000Z,13414190.02
ADADOWN,0.001900184,1368318.766,9096001.972,43273891.14,2023-04-26T16:28:00.000Z,0
Balancer Reaper Boosted Pool (USDT),1.001530635,1350611.989,8915557.934,38372535.14,2023-04-26T16:28:00.000Z,0
Tether EURt,1.10917355,1347194.859,9791887.58,38273793.39,2023-04-26T16:28:00.000Z,55460519.32
CANTO,0.273307932,1339720.792,10198466.66,44002608.96,2023-04-26T16:28:00.000Z,273307931.9
XRUN,0.35746163,1327834.369,8713908.249,39546348.03,2023-04-26T16:28:00.000Z,750669422.6
Pkoin,0.333444555,1326827.115,8922472.29,36013568.51,2023-04-26T16:28:00.000Z,8127711.026
APED,1.777453214,1320538.415,9901155.306,40522477.91,2023-04-26T16:28:00.000Z,1777453.214
LBK,0.014689902,1317425.681,8887645.941,42230180.87,2023-04-26T16:28:00.000Z,3431550.698
Bit.Store,0.033165219,1291274.604,9302870.837,39615909.16,2023-04-26T16:28:00.000Z,33165219.18
Angle Protocol,1.102579344,1286285.767,9811664.224,41547516.28,2023-04-26T16:28:00.000Z,29831057.05
Staika,3.550403448,1286045.688,9362712.89,41782786.8,2023-04-26T16:28:00.000Z,887600862
ETHUP,6.144594397,1282419.671,9042057.765,35604773.6,2023-04-26T16:28:00.000Z,0
Txbit Token,0.022499708,1276704.317,9026370.73,37419632.89,2023-04-26T16:28:00.000Z,44999415.74
BTCUP,6.48462729,1275848.751,8216785.937,37989465.73,2023-04-26T16:28:00.000Z,0
Shina Inu,1.59E-06,1272111.956,9612868.531,38617147.66,2023-04-26T16:28:00.000Z,22398839.62
Parex,1.037714085,1243695.689,7672981.02,34966454.36,2023-04-26T16:28:00.000Z,11910294.1
Bear Inu,1.04E-06,1230715.609,8056812.841,37893198.12,2023-04-26T16:28:00.000Z,1040866928
YES WORLD,0.015073463,1222916.325,7905642.252,40685729.83,2023-04-26T16:28:00.000Z,150734630.3
SnailBrook,0.000201403,1198144.178,8661158.336,37103613.91,2023-04-26T16:28:00.000Z,16112215.3
SafeMoon V2,0.000184533,1196387.962,9144661.667,35170116.13,2023-04-26T16:28:00.000Z,184532815.2
USDP Stablecoin,0.998186959,1186575.769,8343763.812,32041454.46,2023-04-26T16:28:00.000Z,106195953.7
Lido Staked SOL,24.94837551,1184182.018,6973039.81,31895597.93,2023-04-26T16:28:00.000Z,25714212.05
SIGN,0.035274412,1181536.276,7737559.618,33188058.94,2023-04-26T16:28:00.000Z,35274412.27
Doge KaKi,1.36E-07,1179694.142,9072825.003,33710901.61,2023-04-26T16:28:00.000Z,13583864.62
Doge Killer,400.0470632,1176362.508,7118249.324,33212835.68,2023-04-26T16:28:00.000Z,43063866.21
Made In Real Life,0.001635158,1175462,8124248.35,36351731.12,2023-04-26T16:28:00.000Z,163515.8177
Naruto,9.25E-06,1175429.773,7748384.031,38622858.87,2023-04-26T16:28:00.000Z,1017842.732
Octopus Network,0.223834601,1166945.759,7911933.787,43451030.69,2023-04-26T16:28:00.000Z,22383460.15
ADAUP,0.522050501,1155777.471,8086619.533,30010922.2,2023-04-26T16:28:00.000Z,0
Kyrrex,0.168799416,1152456.979,7918196.321,31436162.97,2023-04-26T16:28:00.000Z,84399707.9
Value Liquidity,0.151526157,1140817.804,9188861.444,35334774.79,2023-04-26T16:28:00.000Z,0
KTK project,1.12790337,1139999.231,7597920.594,37460312.42,2023-04-26T16:28:00.000Z,0
GAMI World,1.576760013,1135019.329,8064902.946,31281393.09,2023-04-26T16:28:00.000Z,207861391.6
MetFi,3.872875222,1134957.041,8066513.921,32640197.37,2023-04-26T16:28:00.000Z,114002845.8
Bitcoiva,11.3710487,1132691.603,8256806.071,36452598.82,2023-04-26T16:28:00.000Z,238792022.8
Musk Dao,0.00042409,1130719.719,7244505.065,32155507.36,2023-04-26T16:28:00.000Z,424090.0039
Oi! Network,0.179559484,1127241.55,7706198.851,32983596.7,2023-04-26T16:28:00.000Z,0
Fantaverse,0.198378832,1104115.05,7598972.741,34515196.06,2023-04-26T16:28:00.000Z,1428327590
ZEDXION,0.130076827,1097222.662,7130084.35,35216877.67,2023-04-26T16:28:00.000Z,617417209.1
Alchemy,0.041604025,1092560.007,6714365.513,28670016.15,2023-04-26T16:28:00.000Z,4147751.02
Lido Staked Matic,1.105294696,1086816.052,7993323.775,31780523.78,2023-04-26T16:28:00.000Z,0
CateCoin,4.65E-07,1084447.925,7349537.769,31966502.09,2023-04-26T16:28:00.000Z,41179014.98
BIT GAME VERSE TOKEN,0.000139883,1059958.542,7542210.576,27913025.36,2023-04-26T16:28:00.000Z,9791824.648
Deesse,0.000847259,1047405.855,7422024.205,29758113.24,2023-04-26T16:28:00.000Z,16945182.74
Evmos,0.326102892,1045151.142,7184589.76,29975380.2,2023-04-26T16:28:00.000Z,326102892.1
Izumi Finance,0.029364129,1024919.423,7064243.751,37042608.27,2023-04-26T16:28:00.000Z,58728258.97
DBX,0.000207861,1014651.147,6624183.121,32194135.31,2023-04-26T16:28:00.000Z,3658351.429
Smart Game Finance,0.541799624,1009341.69,6869689.636,28142945.19,2023-04-26T16:28:00.000Z,337042710.4
Catgirl,3.21E-10,1008970.421,6610326.673,30652595.83,2023-04-26T16:28:00.000Z,11877291.92
Frax Finance - Frax Ether,1951.178794,1000377.292,6704654.318,30204150.28,2023-04-26T16:28:00.000Z,0
Reality Metaverse,0.03494309,998378.1459,7564468.557,29315451.4,2023-04-26T16:28:00.000Z,34943090.37
DUST Protocol,1.697949605,992106.6426,10112770.61,26354465.25,2023-04-26T16:28:00.000Z,56539792.44
Sell Token,0.017600994,989339.9552,6566527.321,27710505.99,2023-04-26T16:28:00.000Z,1760099.403
Metapioneers,0.005419217,988400.7898,6804404.097,29028340.61,2023-04-26T16:28:00.000Z,54192166.87
Spool DAO,0.660861144,978055.9318,7019268.716,26615087.02,2023-04-26T16:28:00.000Z,138780840.3
HanChain,13.75827713,977370.4306,6481544.544,31209176.86,2023-04-26T16:28:00.000Z,20637415695
ALTAVA,0.086877237,963607.7166,6295140.44,25961525.63,2023-04-26T16:28:00.000Z,86877236.69
Fame MMA,0.001522715,962621.452,6828584.343,29058606.15,2023-04-26T16:28:00.000Z,15088883.76
GM Wagmi,7.64E-06,957963.1241,7037800.822,18364317.83,2023-04-26T16:28:00.000Z,7641021.204
Blockchain Bets,0.007447851,956711.075,6178982.58,27038260.38,2023-04-26T16:28:00.000Z,7447850.701
Moonwell,0.008192659,952540.1451,6696627.265,27076664.19,2023-04-26T16:28:00.000Z,40963295.42
XRPDOWN,5.86E-05,952097.3429,6457429.749,30995412.05,2023-04-26T16:28:00.000Z,0
Zyro,0.007019161,948470.4472,2615462.461,8869151.561,2023-04-26T16:28:00.000Z,2105748.375
DBXen,47.1765169,943732.1723,6722651.798,26637400.41,2023-04-26T16:28:00.000Z,235882584.5
bittensor,49.61928059,935193.2972,6897359.257,30546101.81,2023-04-26T16:28:00.000Z,204586248.2
EthereumFair,0.234499461,930693.3339,6560497.226,27914827.81,2023-04-26T16:28:00.000Z,49244886.77
HDAO,1.395334978,923951.5633,6290266.934,25086597.93,2023-04-26T16:28:00.000Z,697667488.8
ECOMI,0.000749309,906978.4044,6406877.028,27368056.14,2023-04-26T16:28:00.000Z,232948504.9
0x0.ai: AI Smart Contract,0.03074811,904189.9696,6998619.585,24572222.66,2023-04-26T16:28:00.000Z,27410612.69
Tate,1.58E-09,901372.1506,5715837.921,29073835.86,2023-04-26T16:28:00.000Z,524925.5974
BKEX Chain,0.229721314,895094.2782,6490380.921,24203638.79,2023-04-26T16:28:00.000Z,34227459.31
Absolute Sync,65.59825572,891273.2596,6147044.926,27750886.35,2023-04-26T16:28:00.000Z,6559825506
IguVerse,0.047379331,890479.8515,6308478.255,26194095.26,2023-04-26T16:28:00.000Z,18951732.57
Manifold Finance,26.84237445,889070.7485,6550228.629,25747927.32,2023-04-26T16:28:00.000Z,0
IPVERSE,0.010017591,882675.1163,5730644.726,28773851.54,2023-04-26T16:28:00.000Z,30052771.89
MContent,1.01E-09,882480.9868,5652407.932,23252085.04,2023-04-26T16:28:00.000Z,6108083.227
ISTARDUST,0.000197869,879544.3823,6301532.82,27065157.91,2023-04-26T16:28:00.000Z,1978689.019
Oath,0.147766517,876800.0032,5952021.804,26063380.76,2023-04-26T16:28:00.000Z,11229681.36
Venus Cardano,0.008573471,875408.5351,6450772.983,26910018.84,2023-04-26T16:28:00.000Z,0
Print The Pepe,0.04671152,866582.2934,6199336.166,26518441.46,2023-04-26T16:28:00.000Z,3255651.367
Terra Classic USD (Wormhole),0.020612642,860681.5487,6659001.645,24903420.57,2023-04-26T16:28:00.000Z,876678.3438
Euler,2.73927637,849296.7749,6718623.591,31531108.87,2023-04-26T16:28:00.000Z,74461251.8
Metacade,0.023139521,848829.1775,5993700.895,26115547.41,2023-04-26T16:28:00.000Z,46279042.43
WINR Protocol,0.057730023,848025.0774,5885163.745,25985257.85,2023-04-26T16:28:00.000Z,57730023.29
SmarDex,0.00427483,844009.5415,6350460.197,23984350.16,2023-04-26T16:28:00.000Z,42748297.34
yOUcash,0.519340238,842003.4345,5938360.125,26592741.77,2023-04-26T16:28:00.000Z,5712742622
sudoswap,0.882137575,825617.0734,5623789.509,24076423.64,2023-04-26T16:28:00.000Z,51213748.49
Songbird,0.00926438,810568.8573,5974119.537,24689421.22,2023-04-26T16:28:00.000Z,149054998.5
USDH,0.999110021,810478.3292,5229786.992,23111595.29,2023-04-26T16:28:00.000Z,8488711.928
Materium,0.163094969,808943.7668,6028012.97,26344108.13,2023-04-26T16:28:00.000Z,972109.4577
UpOnly,0.037888928,796554.8124,5770656.378,20472945.25,2023-04-26T16:28:00.000Z,6062228.478
Rabbit,0.008339211,794538.1075,5208710.823,25397759.7,2023-04-26T16:28:00.000Z,833921.0604
Fracton Protocol,3.120101823,793874.2027,5337657.772,22027430.26,2023-04-26T16:28:00.000Z,312010182.3
sETH2,1947.801726,791947.7909,5464024.812,24120595.76,2023-04-26T16:28:00.000Z,0
SAFE(AnWang),10.13717378,790272.894,5577687.133,23351098.96,2023-04-26T16:28:00.000Z,0
Element.Black,0.000666925,780472.3029,5129030.148,22521286.43,2023-04-26T16:28:00.000Z,2667698.973
Balancer Boosted Aave DAI,1.002747374,775846.2073,5362096.587,25173110.63,2023-04-26T16:28:00.000Z,0
Micromines,0.002806734,774204.4513,5653781.019,24186056.67,2023-04-26T16:28:00.000Z,50521209.08
Geegoopuzzle,5.636545251,771546.5778,5138958.991,24580140.72,2023-04-26T16:28:00.000Z,16909635753
Luffy,0.000123946,770119.425,5250580.045,21135379.69,2023-04-26T16:28:00.000Z,12394595.04
XRPUP,0.114911116,768261.6391,5552933.491,23954812.61,2023-04-26T16:28:00.000Z,0
StakeWise,0.146460035,766178.0611,5601975.882,24891503.37,2023-04-26T16:28:00.000Z,0
ULTRON,0.070536662,762403.1464,5074201.27,22443790.6,2023-04-26T16:28:00.000Z,337694270
Yieldification,0.015508058,756923.2148,4852995.115,22027816.24,2023-04-26T16:28:00.000Z,6831948.922
Decentralized USD(Defichain),0.474670135,754221.8919,5082532.811,22660793.35,2023-04-26T16:28:00.000Z,0
xSPECTAR,0.084837604,753637.4026,5182917.489,27376161.95,2023-04-26T16:28:00.000Z,7541120.276
Metavault DAO,8.871297191,752088.6169,4788730.262,24302457.85,2023-04-26T16:28:00.000Z,0
PlayZap,0.12406435,744277.8122,4924985.919,20194093.81,2023-04-26T16:28:00.000Z,18609652.45
hiMAYC,0.392587977,738535.52,5057298.603,23732800.81,2023-04-26T16:28:00.000Z,4289416.236
Unizen,0.085520716,734523.1095,5214373.056,19803912.24,2023-04-26T16:28:00.000Z,85519003.17
Mute,0.89423207,733460.1285,5182930.335,22944813.26,2023-04-26T16:28:00.000Z,35769282.8
MEMEME,1.07E-05,731001.1821,4798534.757,21765296.49,2023-04-26T16:28:00.000Z,741923.4132
Lingose,0.003169036,722566.6328,5262077.919,23132349.77,2023-04-26T16:28:00.000Z,31690358.48
Icy,0.000108185,718799.6542,4647892.134,22090913.3,2023-04-26T16:28:00.000Z,10818489.02
MonoX Protocol,0.040703937,718461.0276,4676332.553,20698176.4,2023-04-26T16:28:00.000Z,0
Fusotao Protocol,0.10859185,714023.2919,4715986.78,21870558.1,2023-04-26T16:28:00.000Z,10859185.04
Hop Protocol,0.140402962,710217.1693,4860753.376,20621315.49,2023-04-26T16:28:00.000Z,140402962.5
Velocore,0.108094219,705093.3563,5026890.589,22831635.55,2023-04-26T16:28:00.000Z,6485653.164
Pocket Network,0.040425502,702369.0333,5155436.252,17905572.34,2023-04-26T16:28:00.000Z,46332141
BizAuto,0.006374255,697760.0711,5342812.494,20453956.76,2023-04-26T16:28:00.000Z,0
Humans.ai,0.021150486,697044.4141,5161376.648,20460214.36,2023-04-26T16:28:00.000Z,164973793.5
HitBTC Token,0.155480737,695502.7885,5071535.862,20416281.6,2023-04-26T16:28:00.000Z,0
Creta World,0.030745666,693712.6613,5110964.215,20612606.19,2023-04-26T16:28:00.000Z,307456656
MONKED,0.059108447,691134.5847,4363836.041,20793734.63,2023-04-26T16:28:00.000Z,59108.44679
Kishu Inu,4.44E-10,690848.1917,5052153.118,18889472.98,2023-04-26T16:28:00.000Z,42985312.14
Doomer.ai,5.63E-05,682831.1256,4394955.682,22188378.55,2023-04-26T16:28:00.000Z,769544.7827
Moneta Digital,0.055214315,675505.7858,4257169.378,19967112.53,2023-04-26T16:28:00.000Z,55214315.35
Zamio,0.007256591,675328.2664,5062401.158,20523653.51,2023-04-26T16:28:00.000Z,6450302.963
JPEG'd,0.000684198,675141.3442,4655567.301,21947880.3,2023-04-26T16:28:00.000Z,47496998.85
Melos Studio,0.008249625,674556.7726,4598468.021,21296971.64,2023-04-26T16:28:00.000Z,8249624.853
Frutti Dino,0.049984834,672709.2308,4794168.974,22134514.04,2023-04-26T16:28:00.000Z,49646522.89
GoMeat,0.59605766,670926.86,4705090.447,19290385.23,2023-04-26T16:28:00.000Z,2980288.298
WadzPay Token,0.023749504,670772.32,5010239.601,21867762.38,2023-04-26T16:28:00.000Z,5937375.965
Xenlon Mars,4.73E-07,670459.4965,4942152.635,21711773.16,2023-04-26T16:28:00.000Z,284277.7994
Stablz,0.023924972,668175.9589,5082220.327,19304993.12,2023-04-26T16:28:00.000Z,2392497.184
Unique Network,0.008405813,665891.836,4989882.543,21169237.71,2023-04-26T16:28:00.000Z,0
NFTDeli,0.006252488,665732.0617,5368133.633,21075201.84,2023-04-26T16:28:00.000Z,55577674.92
Tortuga Finance Aptos,11.12455698,665059.5159,4694037.28,19913890.84,2023-04-26T16:28:00.000Z,0
DataHighway,4.69682228,664362.2229,4468912.696,20749297.1,2023-04-26T16:28:00.000Z,469682228
MEME MAN,2.59E-11,663622.2155,4540443.603,19438388.93,2023-04-26T16:28:00.000Z,108856.3675
USD+,0.99944661,663568.4317,4709912.024,18630729.02,2023-04-26T16:28:00.000Z,0
RUGAME,1.69E-05,662908.8095,4329744.783,18880670.02,2023-04-26T16:28:00.000Z,1686226.277
MaziMatic,0.0143256,658875.7386,4768659.745,20564779.33,2023-04-26T16:28:00.000Z,143255997.2
LunaGens,0.001538208,657503.4734,4751149.332,19489075.13,2023-04-26T16:28:00.000Z,1538207.668
ritestream,0.00308995,656156.3893,4762959.92,15783689.16,2023-04-26T16:28:00.000Z,3089950.361
HELPER COIN,38.96226901,648409.0547,4713232.836,18294142.97,2023-04-26T16:28:00.000Z,39192111.53
Tether Avalanche Bridged,0.99844834,642707.6715,4378348.083,20476956.69,2023-04-26T16:28:00.000Z,0
KINE,0.097516974,640998.0385,4474212.754,21593606.77,2023-04-26T16:28:00.000Z,0
Convex CRV,0.867731765,640938.7611,4778600.792,19501170.14,2023-04-26T16:28:00.000Z,27530551.75
Dopex Rebate Token,27.71750858,640204.2418,4002271.814,16929830.67,2023-04-26T16:28:00.000Z,62364394.31
Rejuve.AI,0.043865807,636535.8701,4221153.002,15608231.54,2023-04-26T16:28:00.000Z,43865806.85
Enegra (EGX),190.7534042,635907.1281,4374015.182,20691858.23,2023-04-26T16:28:00.000Z,16595546165
PLC Ultima,767.4833661,635345.5417,3981782.68,19929569.35,2023-04-26T16:28:00.000Z,853257324.9
Race Kingdom,0.150020597,631930.7807,4777657.596,19801488.28,2023-04-26T16:28:00.000Z,555076210.7
ATOR Protocol,0.168322291,630950.4894,4322119.459,20764415.86,2023-04-26T16:28:00.000Z,16832229.08
unshETH,0.506276794,628233.7698,4524035.156,18914813.73,2023-04-26T16:28:00.000Z,72650719.96
Starly,0.015380988,627216.9284,4087683.475,17739387.43,2023-04-26T16:28:00.000Z,0
Wasder,0.021326015,626205.8314,4351974.363,16885641.53,2023-04-26T16:28:00.000Z,0
McPepe's,7.28E-05,625742.5048,4555079.016,19997456.83,2023-04-26T16:28:00.000Z,7283024.635
Pi,27.32775013,625510.6843,4368156.992,18020362.03,2023-04-26T16:28:00.000Z,0
Curve.fi FRAX/USDC,1.004923866,623466.0699,3965956.656,17071013.36,2023-04-26T16:28:00.000Z,0
HistoryDAO,0.003811337,619706.592,3981465.035,18546698.34,2023-04-26T16:28:00.000Z,76226.74213
Pando,0.008314366,617924.3501,4279000.39,22724723.55,2023-04-26T16:28:00.000Z,0
MSQUARE GLOBAL,1.901283921,616437.3475,4394011.025,19905498.98,2023-04-26T16:28:00.000Z,49274493.54
